A00, A01, A02, A03, A04, A05, A06, A07,A08, A09, A10, A11, A12, A13, A14, A15, A16, A17, A18, A19, A20, A21, A22, A23, A24, A25, ClaseReconocida
0,96.2836,147.493,119.8,6.7413,147.096,96.6976,155.229,130.509,134.071,119.932,20.4233,163.434,165.108,178.87,174.984,177.927,172.113,138.823,106.371,114.806,73.7605,118.007,95.1568,146.837,58.7614,Defensa01
0,99.342,148.643,119.221,6.46207,172.133,96.0708,152.347,89.0415,134.103,120.281,61.1238,74.6735,150.819,89.6165,141.881,179.882,171.967,128.764,103.48,127.756,51.4132,124.856,97.9547,137.189,61.452,Defensa01
0,99.3578,147.891,119.96,36.2114,171.644,54.3253,154.288,88.5543,134.848,163.547,61.0208,74.0639,149.551,87.1895,140.449,178.195,171.988,144.745,110.485,104.769,89.6431,122.144,98.1066,139.75,61.751,Defensa01
0,89.4416,146.304,128.273,80.4164,55.0145,11.8095,157.358,136.733,134.964,151.001,73.568,73.7231,106.448,82.9392,95.1952,174.094,173.935,151.682,110.518,97.7991,89.6145,122.035,101.603,136.362,67.8741,Defensa01
0,94.9778,145.622,126.589,98.1954,56.3606,9.2984,147.759,138.173,137.284,132.706,72.7384,73.4895,106.628,83.0272,95.1712,174.293,174.921,140.114,115.166,104.72,85.3266,121.252,103.282,135.466,58.1866,Defensa01
0,99.4401,145.783,118.99,60.7357,127.458,28.5056,151.194,149.931,138.129,170.19,1.61576,73.6053,106.823,86.1045,95.2823,178.223,174.986,139.007,115.036,105.957,86.0272,121.305,106.255,132.44,50.2085,Defensa01
0,102.534,146.448,118.253,35.5296,161.538,52.4023,149.503,79.0868,137.276,164.582,69.4096,83.1809,119.59,92.9801,108.771,175.128,174.905,139.905,111.462,108.634,88.7965,116.984,103.254,139.763,58.2282,Defensa01
0,92.5223,146.273,128.27,53.9508,104.619,38.2338,160.185,172.927,135.655,177.657,23.7736,73.5364,106.69,84.0508,95.115,175.153,174.07,134.037,108.727,117.236,91.4907,122.221,101.684,136.096,57.3202,Defensa01
0,92.5634,146.281,128.23,62.3286,73.4802,29.933,157.533,155.923,135.694,169.1,55.091,73.7423,106.341,83.1026,94.0591,174.2,174.938,133.993,108.735,117.272,91.4978,122.253,101.64,136.107,57.3554,Defensa01
0,96.2098,146.442,121.473,35.2996,146.946,52.3628,147.368,129.104,137.113,163.91,18.3355,73.9222,106.537,88.1844,95.26,179.733,173.96,137.885,116.223,105.892,85.2218,122.014,101.632,136.354,57.2964,Defensa01
0,96.2031,146.431,121.488,35.8204,145.657,50.009,143.908,131.097,136.481,164.442,17.0355,73.7962,106.487,85.0205,94.2232,177.176,174.943,137.931,118.739,103.329,82.5259,122.179,104.56,133.261,49.2318,Defensa01
0,96.2031,145.428,122.474,7.37754,124.948,79.5721,149.252,43.4874,135.716,137.61,104.82,74.6419,105.883,88.3334,94.2458,179.178,174.914,138.929,114.034,107.037,86.0379,122.137,103.793,134.07,41.7381,Defensa01
0,96.191,145.421,122.533,7.4967,124.934,78.6032,148.231,43.4828,135.733,137.727,104.836,74.7364,106.047,89.4226,95.3784,178.704,173.949,128.446,116.201,115.353,85.0674,124.768,100.916,134.316,48.8984,Defensa01
0,102.475,145.758,119.083,35.3577,173.302,53.027,150.591,91.5113,137.327,164.497,57.5588,73.6605,106.74,86.1136,95.242,177.153,174.984,141.666,110.495,107.839,89.5038,128.841,106.316,124.844,71.1102,Defensa01
0,110.289,146.197,114.789,61.6716,88.1757,26.7228,149.96,167.567,135.046,168.779,41.3738,74.0597,106.076,84.1178,95.0082,175.177,174.962,133.532,107.197,119.271,92.6084,130.217,102.585,127.198,57.0081,Defensa01
0,110.201,146.857,114.185,79.1146,144.045,9.91097,149.955,135.904,135.059,151.819,14.9788,74.2026,105.934,84.0803,95.1205,175.195,174.9,147.223,111.995,100.781,87.768,135.359,105.492,119.149,48.9378,Defensa01
0,101.694,145.697,123.728,35.8546,146.393,53.3072,152.559,134.529,135.045,165.915,16.3321,74.2264,105.97,84.1328,95.0766,175.202,174.965,133.699,107.203,119.098,92.6013,135.376,102.582,122.042,57.0386,Defensa01
0,110.267,146.213,114.831,61.6364,95.5403,26.81,150.055,175.8,135.871,168.833,33.9897,82.9181,116.869,92.8766,104.875,175.062,175.888,141.5,107.166,111.334,92.6338,140.122,105.354,114.524,59.8677,Defensa01
0,110.324,145.86,115.012,15.9331,168.684,67.1609,142.439,86.4013,138.161,145.362,61.887,73.8526,107.559,90.3241,97.0972,178.924,173.867,138.899,111.967,109.133,87.6636,135.103,108.157,116.74,51.5461,Defensa01
0,108.863,147,111.383,8.88921,168.824,77.3188,146.145,84.905,137.127,137.346,62.7198,73.8112,124.539,90.2644,113.06,176.777,173.924,131.466,110.873,117.661,45.8702,141.269,103.015,115.717,40.4039,Defensa01
0,117.216,144.955,108.571,6.13252,141.479,76.8739,143.484,59.6248,137.101,137.277,87.3765,74.3191,131.894,90.1998,120.958,176.541,174.004,126.446,114.237,119.317,42.4241,136.203,102.336,121.461,35.2418,Defensa01
0,118.243,146.179,107.104,10.5093,142.215,93.6788,142.443,59.3162,137.128,120.407,86.8687,75.177,105.56,90.1892,95.456,175.312,173.972,130.006,116.896,113.098,22.9853,136.205,102.341,121.454,35.2532,Defensa01
0,110.12,147.223,110.818,79.3297,169.556,7.73521,145.253,85.6338,136.996,150.976,60.7495,74.8614,105.316,87.0271,94.0927,178.671,173.907,130.289,111.995,117.715,45.9421,148.106,105.445,106.448,27.444,Defensa01
0,115.97,147.384,104.995,36.2181,167.881,50.0251,145.958,84.686,136.361,165.96,62.3775,74.8338,116.175,86.9991,105.048,178.535,173.882,125.285,109.767,124.948,19.2874,148.101,103.197,108.702,25.259,Defensa01
0,120.011,146.872,100.797,10.0055,125.831,96.646,147.252,44.1462,132.03,120.431,103.732,74.9157,105.85,90.0926,95.6851,173.087,172.854,116.938,117.767,125.295,6.06701,146.233,103.066,110.701,33.7486,Defensa01
0,128.547,145.927,96.7648,32.8736,124.058,56.787,154.651,42.4916,138.093,164.073,104.742,74.5934,123.578,87.9533,113.31,177.451,171.773,130.158,115.469,114.374,24.364,143.147,104.426,112.427,27.5089,Defensa01
0,124.186,147.057,96.6736,10.0974,125.029,100.722,154.886,42.5057,138.081,119.508,105.365,74.0382,132.332,89.0546,121.411,176.362,171.799,130.038,117.845,112.117,32.8157,143.102,104.48,112.418,27.4868,Defensa01
0,128.598,146.073,96.6764,31.9579,124.151,56.488,152.196,43.3431,135.721,162.526,105.281,50.0834,150.255,0,140.304,0,169.781,0,0,0,0,144.086,103.451,112.463,27.534,Defensa01
0,120.071,147.057,100.694,35.7453,126.576,52.6053,149.227,46.3397,132.435,164.699,104.47,73.3792,107.271,89.0411,96.6291,176.448,168.901,125.964,116.358,117.678,34.5318,146.399,100.261,113.34,25.3242,Defensa01
0,119.981,146.019,101.786,10.988,124.677,97.4297,148.51,44.7541,133.05,118.994,105.341,73.308,151.934,90.9871,140.309,175.575,170.826,118.824,112.777,128.399,26.2007,145.423,101.238,113.338,25.3131,Defensa01
0,119.09,145.018,102.743,13.8142,122.735,98.4148,147.665,43.7857,133.259,117.98,105.47,16.3016,173.445,1.52749,176.501,173.486,170.891,117.678,115.79,126.531,42.0036,153.242,102.605,104.153,34.386,Defensa01
0,127.857,146.081,96.696,33.0719,124.167,54.2495,149.135,44.1697,134.942,163.655,105.25,73.934,131.945,87.9615,123.02,176.33,167.739,121.394,119.526,119.08,47.4794,155.286,100.079,104.635,33.7222,Defensa01
0,127.832,146.808,96.07,78.7214,124.719,7.39811,147.022,44.7709,135.814,151.435,105.437,73.9436,132.019,87.075,122.959,178.352,167.881,122.594,115.732,121.675,50.5867,158.149,100.115,101.736,33.7754,Defensa01
0,120.091,146.777,101.095,33.6239,149.769,52.4511,147.166,69.0446,136.609,163.501,80.3543,91.5852,132.58,105.615,122.587,178.577,169.817,123.611,114.644,121.746,42.789,157.096,101.093,101.811,33.7704,Defensa01
0,119.095,146.808,101.107,122.549,124.881,35.3649,148.077,45.7496,135.03,107.625,105.294,91.5121,132.537,105.551,122.512,178.594,169.799,123.543,114.658,121.799,42.6901,154.16,101.022,104.818,33.7525,Defensa01
0,119.105,146.808,101.114,122.431,124.929,35.2423,148.09,45.8003,135.025,107.557,105.058,74.2547,106.604,88.1031,97.6061,178.658,168.901,122.164,111.854,125.982,70.2564,154.176,101.615,104.208,37.6141,Defensa01
0,115.113,146.795,106.076,33.7677,166.968,52.3577,147.278,87.0705,135.856,163.632,63.1673,74.0117,132.557,88.0446,123.521,178.57,168.845,127.691,114.707,117.601,26.583,150.329,99.216,110.455,43.9831,Defensa01
0,111.146,147.93,109.371,122.305,169.226,34.3752,148.202,88.627,135.825,107.884,60.9631,74.5977,123.43,86.9791,115.04,178.545,167.855,122.614,115.683,121.704,43.3482,161.343,100.083,98.5744,33.7589,Defensa01
0,119.209,147.797,100.029,123.712,151.002,35.4935,148.001,70.9036,135.045,107.413,80.1239,73.8847,124.04,87.8783,115.009,177.638,167.927,121.294,111.183,127.523,29.2678,151.479,97.8511,110.67,31.4547,Defensa01
0,119.176,146.769,101.087,122.01,149.849,33.9856,149.026,69.1726,136.578,107.941,80.1031,74.1572,132.076,88.0543,122.233,177.504,169.799,117.77,114.642,127.588,25.5886,150.521,101.73,107.75,27.7148,Defensa01
0,119.155,147.112,100.713,80.627,163.55,8.58248,150.012,83.3152,135.812,149.163,66.2397,74.5445,119.122,87.8802,110.725,176.591,167.865,116.755,118.172,125.073,41.2133,158.383,100.818,100.799,27.6041,Defensa01
0,122.905,146.157,101.644,105.298,138.653,15.1815,153.377,142.908,134.993,122.893,6.84443,75.1914,104.935,87.833,97.1569,175.569,167.884,120.407,117.706,121.888,50.7744,155.169,103.136,101.695,30.018,Defensa01
0,114.158,146.133,106.691,34.8861,171.436,50.8223,147.351,93.0144,135,165.429,58.0218,73.9723,106.637,85.9528,97.5813,179.415,167.943,131.171,116.29,112.539,40.3672,151.458,100.194,108.348,25.2738,Defensa01
0,111.067,147.229,105.191,79.88,172.593,7.59964,148.154,93.2433,134.977,151.17,58.4561,73.3791,108.169,86.0184,97.5176,178.226,169.83,124.706,114.666,120.628,67.1065,160.296,101.091,98.6126,36.8931,Defensa01
0,111.522,145.652,106.84,45.2742,166.98,40.355,147.287,87.7866,135.76,175.384,62.9102,73.5772,108.307,88.0483,97.8369,179.728,169.818,128.759,117.377,113.865,63.4527,154.147,101.034,104.819,33.7236,Defensa01
0,114.482,146.802,106.157,34.6908,125.737,50.8168,146.035,46.3464,134.954,163.81,105.144,73.4365,108.633,87.9373,98.0577,179.666,169.839,128.752,116.222,115.025,39.5475,154.182,100.923,104.895,33.7521,Defensa01
0,109.518,148.614,108.837,37.6458,145.269,50.1447,148.781,134.006,134.884,165.409,17.5057,73.4846,150.252,86.9574,140.745,179.58,167.861,127.695,117.316,114.988,39.9002,151.283,100.066,108.651,33.7603,Defensa01
0,115.381,147.539,105.457,106.069,143.547,13.1581,157.894,136.351,134.9,124.071,13.6872,74.8022,105.667,86.8334,96.5299,178.511,169.892,117.639,112.002,130.359,45.7035,156.987,101.694,101.32,34.3693,Defensa01
0,112.102,147.516,104.569,68.7436,146.052,22.2591,157.608,133.846,134.908,162.206,17.0019,74.0736,132.348,87.9531,121.457,178.517,171.858,126.675,110.212,123.113,11.0349,144.4,100.177,115.423,43.9731,Defensa01
0,107.149,148.234,108.817,99.1523,99.2209,7.03383,156.073,178.399,131.763,131.876,29.7511,74.6098,119.255,86.8605,110.069,177.506,169.875,116.81,113.903,129.287,70.3901,145.488,102.522,111.991,38.2059,Defensa01
0,101.619,147.235,115.367,60.8396,145.511,28.2577,155.92,136.329,133.306,169.651,16.0023,74.3004,106.505,86.9964,96.8623,178.514,169.881,122.502,115.668,121.83,68.6904,145.329,99.3309,115.34,39.7524,Defensa01
0,101.647,147.221,115.328,35.0052,126.246,53.2398,156.604,48.0711,131.755,164.357,104.402,74.1121,149.644,86.0388,140.783,178.352,168.932,128.149,110.862,120.988,71.4039,145.323,99.3091,115.368,39.7766,Defensa01
0,104.954,147.946,114.605,35.5641,171.199,51.1519,151.254,92.2977,131.671,165.154,59.211,75.0304,131.382,86.9631,122.436,179.612,170.888,116.517,108.096,135.388,49.0768,149.226,100.8,109.974,44.5431,Defensa01
0,104.918,148.713,113.893,36.0629,171.582,52.4844,153.87,92.6895,130.894,165.051,59.4297,75.2764,131.519,87.0929,121.712,179.411,171.884,119.694,109.837,130.47,28,151.578,100.175,108.247,43.9493,Defensa01
0,104.913,147.949,114.66,61.26,145.486,27.3785,154.757,136.42,130.886,169.139,15.8847,75.1205,148.995,87.0172,140.047,179.59,170.933,118.552,110.941,130.507,27.4308,138.019,100.262,121.719,39.8482,Defensa01
0,104.826,148.248,114.371,62.7262,125.742,28.1983,158.246,155.045,131.764,168.768,2.76417,74.2368,132.14,85.9672,122.421,179.432,170.857,118.573,110.884,130.543,27.7753,144.271,103.41,112.32,35.1287,Defensa01
0,96.2846,147.551,121.398,62.4288,55.7734,27.4669,154.785,134.267,131.68,168.522,73.2755,74.1019,131.51,85.0363,122.642,177.384,168.894,119.827,112.445,127.728,51.3468,145.361,102.546,112.094,35.0712,Defensa01
0,95.2231,145.869,123.064,67.2088,118.226,21.0351,153.495,163.321,133.395,161.638,12.928,74.566,123.411,84.9542,114.137,177.281,169.771,127.945,115.133,116.922,49.1003,145.3,101.924,112.776,34.3474,Defensa01
0,89.3852,145.892,129.985,78.3987,107.495,13.3208,159.944,174.061,134.907,150.423,23.6829,74.4947,123.45,86.8246,114.105,177.481,169.834,121.112,116.708,122.18,42.6708,145.212,101.779,113.008,34.4079,Defensa01
0,92.564,146.53,129.299,60.3154,146.13,31.2495,160.666,135.583,134.173,168.832,15.2778,74.9246,105.799,84.9979,97.7101,178.475,168.924,123.262,114.694,122.044,43.1212,138.962,101.792,119.246,34.3923,Defensa01
0,92.564,147.238,128.642,35.2687,146.561,54.9477,158.624,134.44,134.153,164.794,17.0354,74.3777,149.545,87.0601,140.855,179.601,168.856,123.406,115.703,120.891,67.3096,145.282,101.726,112.992,34.3973,Defensa01
0,94.9319,146.574,127.032,34.8481,146.927,55.5235,157.892,133.155,135.709,164.89,16.8856,74.1617,149.073,86.0711,140.072,179.426,168.976,118.603,112.798,128.6,70.1099,145.234,101.75,113.016,34.3526,Defensa01
0,91.7731,147.086,126.66,53.1467,129.088,36.0779,153.202,151.472,134.928,177.334,0.431198,73.8719,123.989,85.8907,114.036,179.321,170.878,122.1,114.583,123.317,86.7149,137.938,104.464,117.598,39.083,Defensa01
0,94.8207,147.756,126.013,61.4742,143.921,28.3976,152.933,135.981,133.5,169.499,14.8937,74.1096,106.323,85.9435,96.4753,179.366,169.939,126.89,116.209,116.901,67.2158,144.946,102.634,112.419,35.0687,Defensa01
0,95.0315,149.116,120.168,37.0586,144.061,53.7307,156.789,136.079,131.93,164.261,16.859,73.7008,150.73,87.9849,140.481,178.588,169.906,127.596,114.594,117.81,42.9384,139.097,99.3526,121.55,32.212,Defensa01
0,94.9559,149.202,120.129,63.2629,142.697,27.2951,155.253,137.339,133.346,168.991,14.9513,74.2603,131.343,85.9549,122.641,179.477,169.991,131.091,117.341,111.568,66.4833,131.752,101.721,126.526,41.115,Defensa01
0,94.8703,147.73,125.961,61.8959,100.198,27.9663,152.941,179.665,135.043,169.049,28.8568,74.1484,131.604,84.0258,122.706,176.342,169.955,128.765,117.461,113.774,82.869,137.91,101.006,121.084,40.4871,Defensa01
0,96.209,147.233,122.07,60.7135,110.19,26.6088,148.896,167.972,135.762,169.569,19.528,74.1738,106.34,84.0824,96.4924,176.337,171.927,119.965,114.594,125.441,85.6498,136.975,102.656,120.37,41.2073,Defensa01
0,96.2088,148.834,120.43,37.658,99.7483,53.5586,154.658,178.351,134.343,165.566,28.1593,73.9859,106.32,85.1088,95.2196,178.443,174.004,127.19,115.721,117.089,85.6603,124.849,105.311,129.84,46.8525,Defensa01
0,89.3109,147.026,128.991,97.7941,56.6241,7.48825,152.131,135.218,134.211,132.442,73.1394,74.1326,106.083,83.8769,96.2298,177.279,170.942,123.631,115.745,120.624,85.64,137.995,104.427,117.578,35.9061,Defensa01
0,102.43,148.192,118.025,98.7823,55.6658,7.50332,152.132,136.056,134.996,132.432,73.1197,74.0924,106.145,83.832,96.2916,177.343,170.933,127.633,118.536,113.83,82.9181,131.855,104.437,123.708,35.8957,Defensa01
0,96.1422,148.203,121.212,81.0799,55.6547,11.0065,154.658,137.658,136.55,150.149,73.1168,65.1466,106.125,75.9261,96.3746,178.427,170.858,127.793,118.582,113.625,82.9843,131.813,101.028,127.159,40.5519,Defensa01
0,96.1742,148.903,120.47,99.3084,54.0159,4.92355,159.293,134.333,134.194,132.005,74.6702,74.7255,105.418,84.9269,96.1797,179.548,170.978,126.528,118.475,114.998,83.9272,131.764,101.071,127.165,40.533,Defensa01
0,89.4548,147.766,128.224,62.4234,55.4829,29.0356,157.64,134.016,133.366,168.741,73.3523,73.9381,123.801,86.9505,113.742,177.355,170.992,125.462,120.84,113.698,65.3139,131.776,101.805,126.419,45.2618,Defensa01
0,96.2039,148.898,120.487,63.6627,98.3546,27.251,153.791,178.962,136.556,168.265,29.7178,74.1676,106.099,84.9796,96.131,178.416,172.038,123.655,118.591,117.754,82.8737,125.988,103.444,130.568,46.0087,Defensa01
0,102.578,147.24,118.886,52.7634,117.599,34.5752,149.014,161.332,136.551,177.704,11.9337,74.0237,131.259,85.0536,121.202,178.362,171.959,123.613,114.679,121.709,86.5289,131.934,102.693,125.373,45.4877,Defensa01
0,102.54,147.926,118.184,61.3057,143.424,25.6561,146.455,134.058,135.714,169.671,14.4012,74.2165,106.038,84.0993,95.2034,176.399,172.928,128.187,110.925,120.888,70.9124,125.94,102.789,131.271,45.4365,Defensa01
0,96.0839,147.925,121.498,61.3297,144.058,26.4033,147.318,133.435,137.271,169.631,15.0183,81.9932,131.042,91.7469,121.298,176.216,172.882,128.479,120.158,111.364,80.1105,117.982,104.685,137.332,51.936,Defensa01
0,96.1956,147.923,121.37,79.0225,144.178,9.77321,148.396,133.314,137.288,151.929,15.1295,74.2403,131.165,84.088,121.364,176.328,172.9,128.23,121.27,110.499,78.7666,117.954,107.343,134.703,44.7634,Defensa01
0,96.2258,147.247,122.025,61.2609,94.8204,26.8476,148.353,176.646,135.729,169.199,34.7199,74.0398,106.496,83.1473,96.4071,174.331,173,129.322,117.793,112.885,81.2295,118.015,104.56,137.425,46.2035,Defensa01
0,96.1713,147.925,121.43,61.4623,143.83,25.2496,146.253,132.944,137.999,169.499,14.791,74.23,131.12,84.0986,121.274,176.353,172.949,132.315,120.172,107.513,80.1163,124.802,104.546,130.653,46.2211,Defensa01
0,102.443,147.921,118.28,61.3759,143.838,25.3304,144.789,133.693,133.998,169.573,14.7876,74.171,131.262,84.0102,121.431,176.312,172.93,128.83,117.53,113.64,82.8055,124.947,101.55,133.503,43.5724,Defensa01
0,99.4797,147.24,118.859,53.2664,99.3577,33.8014,147.378,178.095,137.989,176.555,30.8207,74.5789,105.781,83.9481,96.4026,176.294,172.935,132.292,120.112,107.596,80.164,124.93,104.453,130.617,37.6324,Defensa01
0,102.529,147.913,118.257,61.3993,143.959,26.3061,147.32,132.801,138.042,168.92,14.2788,74.8044,105.601,83.0871,96.3144,174.301,172.986,129.264,117.763,112.973,81.253,124.816,104.448,130.735,46.1826,Defensa01
0,96.1763,147.918,121.419,61.2863,144.32,28.93,154.107,133.939,136.604,169.654,15.2602,74.1905,106.326,83.1005,96.4274,174.326,172.98,129.306,114.098,116.596,84.8042,124.815,104.463,130.722,46.2291,Defensa01
0,96.1388,147.916,121.434,61.5543,143.644,28.6714,154.101,133.878,137.279,169.398,14.5969,74.2085,106.058,83.9474,95.2551,176.16,173.882,128.355,118.809,112.836,81.2362,124.843,104.542,130.615,37.6275,Defensa01
0,89.3521,146.727,129.263,60.7876,144.242,28.4831,154.382,136.644,133.551,169.356,14.3857,74.0194,123.808,84.0604,112.816,176.284,173.894,132.424,121.298,106.278,78.7016,118.17,104.564,137.266,37.6117,Defensa01
0,89.2943,147.7,128.261,62.4779,99.7941,29.6987,157.49,179.88,133.533,169.463,28.265,73.102,132.362,83.9696,121.525,176.258,172.934,128.491,123.639,107.869,76.2677,124.746,107.325,127.929,44.8622,Defensa01
0,101.447,147.73,118.468,36.1811,57.0188,54.0758,156.741,135.5,131.929,164.612,71.4122,73.5846,106.709,84.0727,95.2751,176.358,173.914,132.412,121.355,106.233,78.698,118.094,107.413,134.493,44.6518,Defensa01
0,101.408,147.734,118.481,36.1539,100.957,52.9672,153.489,179.738,132.757,164.57,27.459,73.6192,107.017,84.1265,96.467,175.266,172.983,129.136,116.647,114.218,82.1854,117.937,104.471,137.592,46.2358,Defensa01
0,98.1898,147.729,118.499,36.1247,101.105,51.0404,149.786,179.609,132.766,164.565,27.3357,73.575,131.887,84.0402,121.457,176.332,172.902,128.219,118.864,112.917,81.2384,117.995,104.524,137.481,51.9642,Defensa01
0,101.444,147.714,118.527,36.1966,101.224,53.2392,155.294,179.509,132.713,164.636,27.2158,73.6385,131.7,84.1152,121.233,176.305,172.947,128.343,118.829,112.828,81.2519,117.956,104.586,137.458,51.9793,Defensa01
0,101.718,146.552,119.23,78.9082,143.8,12.2615,158.899,137.102,133.527,151.08,13.7884,74.1302,106.031,84.7726,95.248,178.14,173.862,131.533,119.846,108.62,81.3648,124.676,107.314,128.01,40.3873,Defensa01
0,101.785,146.567,119.217,34.6317,146.444,53.7891,155.853,134.444,133.56,163.835,17.2405,73.3558,132.406,84.0742,121.737,176.393,172.936,132.444,120.008,107.548,79.9372,118.141,104.563,137.296,51.8334,Defensa01
0,95.2605,146.501,122.363,34.7504,145.954,53.6601,154.386,134.959,133.564,164.193,16.5118,73.5782,106.774,83.9782,95.3257,176.188,173.92,128.416,118.776,112.808,81.2775,118.008,104.513,137.479,42.4314,Defensa01
0,101.862,146.521,119.152,34.6417,146.395,53.7528,154.348,134.499,133.564,164.066,16.9707,73.574,132.113,84.1,121.641,175.263,172.915,129.275,117.742,112.983,81.2661,124.755,104.483,130.762,52.026,Defensa01
0,101.836,146.529,119.137,34.6036,146.297,53.7999,154.65,134.627,133.481,164.024,16.8768,73.5625,107.033,84.0742,96.5519,175.256,172.959,129.373,115.236,115.391,83.842,117.982,104.525,137.494,42.486,Defensa01
0,105.332,145.827,113.027,33.7214,179.756,54.8034,155.382,101.842,133.558,163.657,49.821,73.3578,107.348,84.0736,96.7097,175.249,173.895,129.232,116.394,114.374,82.7758,120.166,106.316,133.517,43.1979,Defensa01
0,104.224,145.858,113.005,78.2566,145.436,12.6785,157.452,134.525,135.125,151.854,15.5463,73.3189,107.259,84.9812,96.5638,177.221,172.963,128.115,116.255,115.63,83.7867,130.698,104.491,124.81,51.9798,Defensa01
0,98.5576,145.865,119.806,60.1834,120.176,30.3239,157.02,160.577,134.302,169.935,9.70597,73.3187,107.344,84.0733,96.5676,175.248,173.015,125.668,115.178,119.154,83.7981,130.734,104.412,124.854,51.9546,Defensa01
0,101.78,145.884,119.89,60.3058,104.169,30.6686,157.931,176.586,134.268,169.806,25.7189,73.2917,107.294,83.0414,96.5213,174.254,173.05,124.31,111.396,124.294,87.3821,130.757,104.484,124.759,46.304,Defensa01
0,102.627,146.553,119.204,60.7959,144.342,30.7829,159.441,136.578,133.507,169.359,14.4971,73.9762,124.207,84.12,114.076,176.35,173.037,128.145,116.171,115.684,83.8619,130.705,104.504,124.791,51.9202,Defensa01
0,102.639,146.535,119.217,34.5295,146.609,55.0134,158.582,134.313,133.529,163.779,17.3597,82.5212,132.593,93.2199,121.865,175.26,173.023,129.38,117.736,112.884,81.2709,124.74,104.531,130.729,51.9075,Defensa01
0,100.378,147.203,115.414,35.1167,145.899,55.0822,158.556,135.167,132.739,164.053,16.9632,73.7616,107.57,84.0939,98.1376,175.22,172.103,124.509,115.155,120.337,83.8054,124.747,104.501,130.752,51.9505,Defensa01
0,101.783,147.23,118.48,35.1167,146.69,55.0971,158.542,134.33,132.707,164.037,17.77,73.7578,107.562,84.0686,98.1376,175.232,172.092,129.301,117.706,112.993,81.2844,124.788,104.527,130.685,52.0017,Defensa01
0,108.575,146.544,112.376,52.5443,128.192,37.8216,159.377,153.501,132.739,177.427,1.83684,74.1272,106.618,84.0126,97.7373,175.219,171.998,129.192,116.333,114.475,82.8268,124.727,104.538,130.736,42.4103,Defensa01
0,108.569,146.527,112.355,34.4176,179.821,55.1148,158.223,101.544,132.746,163.855,50.7419,73.5771,107.805,85.0392,98.1998,177.259,172.097,128.063,116.225,115.712,83.8276,124.755,104.55,130.694,46.2619,Defensa01
0,105.407,147.262,111.616,35.3787,145.722,54.8758,158.545,135.274,132.693,164.7,16.4007,74.1671,132.091,85.0936,123.215,177.362,171.991,128.015,116.317,115.667,83.7593,124.789,104.527,130.684,46.2622,Defensa01
0,113.481,146.541,107.603,52.5824,144.764,37.8211,158.292,136.149,133.477,177.565,14.9107,83.0857,131.963,93.1749,122.774,176.362,172.102,128.014,116.344,115.641,83.757,124.82,104.521,130.659,46.1847,Defensa01
0,105.443,145.844,112.961,67.1984,106.64,24.4725,160.256,175.778,132.7,162.439,23.7223,73.7313,132.035,85.0282,122.767,178.53,172.004,131.152,120.004,108.844,81.2393,124.815,104.573,130.612,46.1571,Defensa01
0,105.423,146.528,112.319,52.5015,145.383,37.8998,158.333,136.37,132.695,177.623,15.5077,73.9609,132.202,84.143,123.148,176.511,171.979,128.205,118.975,112.82,81.1725,121.159,104.587,134.254,46.1722,Defensa01
0,107.189,146.484,110.436,52.1226,146.514,38.2715,158.38,135.208,132.716,178,16.6361,74.0685,132.885,86.1831,123.688,179.479,171.076,123.492,111.8,124.708,44.9627,125.937,103.425,130.639,45.992,Defensa01
0,114.484,146.497,106.415,34.1205,148.009,55.4453,159.063,133.706,132.706,163.381,18.7484,82.6545,150.317,95.3986,140.5,179.407,172.112,118.928,112.738,128.335,88.6226,130.789,102.178,127.033,44.1773,Defensa01
0,114.519,146.515,106.415,52.0482,146.809,38.3058,159.794,134.969,134.147,178.09,16.9479,74.0485,132.533,86.1794,123.34,179.359,172.112,119.088,112.713,128.199,88.5993,130.766,102.197,127.037,44.116,Defensa01
0,111.283,146.83,106.109,91.201,57.6837,3.40666,163.682,136.253,134.121,139.602,71.5131,73.5207,124.56,85.1079,115,179.56,172.142,121.389,113.852,124.759,88.5587,130.776,101.591,127.633,39.4166,Defensa01
0,111.324,145.821,107.033,104.674,144.977,12.9862,158.589,135.803,134.316,124.304,13.9546,74.2632,123.728,85.8936,115.102,179.488,172,122.511,115.664,121.825,86.6482,126.806,104.457,128.737,46.2706,Defensa01
0,116.313,146.803,101.095,97.8107,101.123,5.1439,158.309,178.657,134.306,132.765,28.3014,73.6691,124.378,86.8957,115.134,177.379,170.036,121.411,112.416,126.173,73.0201,137.834,103.702,118.464,38.5033,Defensa01
0,116.416,146.814,100.996,97.8634,145.196,3.99243,161.067,133.792,135.063,132.077,15.1359,74.3109,119.47,86.9194,110.861,176.269,170.026,120.337,115.977,123.686,70.6152,137.907,103.709,118.385,38.4579,Defensa01
0,115.164,146.117,101.692,105.859,57.8601,12.4716,158.318,138.974,137.283,124.233,72.048,73.5371,124.36,84.0797,114.925,177.522,171.979,123.658,114.619,121.723,86.6053,130.869,104.458,124.673,46.2502,Defensa01
0,118.618,145.814,102.108,77.7545,147.183,11.9562,154.969,134.388,134.986,151.675,16.6117,73.9019,106.72,84.9687,97.5245,178.388,172.097,123.772,115.713,120.515,85.6858,130.859,101.55,127.591,43.5981,Defensa01
